date,method,eps,min_samples,n_components,n_noise
1998-08-01,A,3.0,5,2,3
1998-08-01,A,3.0,6,2,3
1998-08-01,A,3.0,7,2,4
1998-08-01,A,3.0,8,2,4
1998-08-01,A,3.0,9,2,4
1998-08-01,A,3.0,10,2,5
1998-08-01,A,3.0,11,2,9
1998-08-01,A,3.0,12,2,12
1998-08-01,A,3.5,4,2,2
1998-08-01,A,3.5,5,2,2
1998-08-01,A,3.5,6,2,2
1998-08-01,A,3.5,7,2,2
1998-08-01,A,3.5,8,2,3
1998-08-01,A,3.5,9,2,4
1998-08-01,A,3.5,10,2,4
1998-08-01,A,3.5,11,2,4
1998-08-01,A,3.5,12,2,7
1998-08-01,A,4.0,4,1,2
1998-08-01,A,4.0,5,1,2
1998-08-01,A,4.0,6,1,2
1998-08-01,A,4.0,7,1,2
1998-08-01,A,4.0,8,1,2
1998-08-01,A,4.0,9,1,2
1998-08-01,A,4.0,10,1,2
1998-08-01,A,4.0,11,1,2
1998-08-01,A,4.0,12,1,2
1998-08-02,A,1.0,4,8,23
1998-08-02,A,1.0,5,8,71
1998-08-02,A,1.0,6,0,538
1998-08-02,A,1.0,7,0,538
1998-08-02,A,1.0,8,0,538
1998-08-02,A,1.0,9,0,538
1998-08-02,A,1.0,10,0,538
1998-08-02,A,1.0,11,0,538
1998-08-02,A,1.0,12,0,538
1998-08-02,A,1.5,4,3,2
1998-08-02,A,1.5,5,4,3
1998-08-02,A,1.5,6,5,11
1998-08-02,A,1.5,7,5,31
1998-08-02,A,1.5,8,4,61
1998-08-02,A,1.5,9,5,101
1998-08-02,A,1.5,10,0,538
1998-08-02,A,1.5,11,0,538
1998-08-02,A,1.5,12,0,538
1998-08-02,A,2.0,4,2,2
1998-08-02,A,2.0,5,2,3
1998-08-02,A,2.0,6,3,3
1998-08-02,A,2.0,7,4,8
1998-08-02,A,2.0,8,3,23
1998-08-02,A,2.0,9,3,32
1998-08-02,A,2.0,10,2,51
1998-08-02,A,2.0,11,3,56
1998-08-02,A,2.0,12,5,79
1998-08-02,A,2.5,4,1,2
1998-08-02,A,2.5,5,1,2
1998-08-02,A,2.5,6,1,2
1998-08-02,A,2.5,7,1,2
1998-08-02,A,2.5,8,1,2
1998-08-02,A,2.5,9,2,2
1998-08-02,A,2.5,10,3,3
1998-08-02,A,2.5,11,2,13
1998-08-02,A,2.5,12,2,25
1998-08-02,A,3.0,4,1,2
1998-08-02,A,3.0,5,1,2
1998-08-02,A,3.0,6,1,2
1998-08-02,A,3.0,7,1,2
1998-08-02,A,3.0,8,1,2
1998-08-02,A,3.0,9,1,2
1998-08-02,A,3.0,10,1,2
1998-08-02,A,3.0,11,1,3
1998-08-02,A,3.0,12,1,6
1998-08-02,A,3.5,4,1,2
1998-08-02,A,3.5,5,1,2
1998-08-02,A,3.5,6,1,2
1998-08-02,A,3.5,7,1,2
1998-08-02,A,3.5,8,1,2
1998-08-02,A,3.5,9,1,2
1998-08-02,A,3.5,10,1,2
1998-08-02,A,3.5,11,1,2
1998-08-02,A,3.5,12,1,2
1998-08-02,A,4.0,4,1,2
1998-08-02,A,4.0,5,1,2
1998-08-02,A,4.0,6,1,2
1998-08-02,A,4.0,7,1,2
1998-08-02,A,4.0,8,1,2
1998-08-02,A,4.0,9,1,2
1998-08-02,A,4.0,10,1,2
1998-08-02,A,4.0,11,1,2
1998-08-02,A,4.0,12,1,2
1998-08-03,A,1.0,4,4,8
1998-08-03,A,1.0,5,7,39
1998-08-03,A,1.0,6,0,607
1998-08-03,A,1.0,7,0,607
1998-08-03,A,1.0,8,0,607
1998-08-03,A,1.0,9,0,607
1998-08-03,A,1.0,10,0,607
1998-08-03,A,1.0,11,0,607
1998-08-03,A,1.0,12,0,607
1998-08-03,A,1.5,4,2,4
1998-08-03,A,1.5,5,4,5
1998-08-03,A,1.5,6,4,6
1998-08-03,A,1.5,7,5,11
1998-08-03,A,1.5,8,3,40
1998-08-03,A,1.5,9,3,67
1998-08-03,A,1.5,10,0,607
1998-08-03,A,1.5,11,0,607
1998-08-03,A,1.5,12,0,607
1998-08-03,A,2.0,4,1,3
1998-08-03,A,2.0,5,1,3
1998-08-03,A,2.0,6,1,4
1998-08-03,A,2.0,7,3,4
1998-08-03,A,2.0,8,4,5
1998-08-03,A,2.0,9,4,17
1998-08-03,A,2.0,10,3,32
1998-08-03,A,2.0,11,1,57
1998-08-03,A,2.0,12,3,67
1998-08-03,A,2.5,4,1,3
1998-08-03,A,2.5,5,1,3
1998-08-03,A,2.5,6,1,3
1998-08-03,A,2.5,7,1,3
1998-08-03,A,2.5,8,1,3
1998-08-03,A,2.5,9,1,3
1998-08-03,A,2.5,10,1,3
1998-08-03,A,2.5,11,2,5
1998-08-03,A,2.5,12,2,23
1998-08-03,A,3.0,4,1,3
1998-08-03,A,3.0,5,1,3
1998-08-03,A,3.0,6,1,3
1998-08-03,A,3.0,7,1,3
1998-08-03,A,3.0,8,1,3
1998-08-03,A,3.0,9,1,3
1998-08-03,A,3.0,10,1,3
1998-08-03,A,3.0,11,1,3
1998-08-03,A,3.0,12,1,3
1998-08-03,A,3.5,4,1,3
1998-08-03,A,3.5,5,1,3
1998-08-03,A,3.5,6,1,3
1998-08-03,A,3.5,7,1,3
1998-08-03,A,3.5,8,1,3
1998-08-03,A,3.5,9,1,3
1998-08-03,A,3.5,10,1,3
1998-08-03,A,3.5,11,1,3
1998-08-03,A,3.5,12,1,3
1998-08-03,A,4.0,4,1,3
1998-08-03,A,4.0,5,1,3
1998-08-03,A,4.0,6,1,3
1998-08-03,A,4.0,7,1,3
1998-08-03,A,4.0,8,1,3
1998-08-03,A,4.0,9,1,3
1998-08-03,A,4.0,10,1,3
1998-08-03,A,4.0,11,1,3
1998-08-03,A,4.0,12,1,3
1998-08-04,A,1.0,4,4,9
1998-08-04,A,1.0,5,7,47
1998-08-04,A,1.0,6,0,582
1998-08-04,A,1.0,7,0,582
1998-08-04,A,1.0,8,0,582
1998-08-04,A,1.0,9,0,582
1998-08-04,A,1.0,10,0,582
1998-08-04,A,1.0,11,0,582
1998-08-04,A,1.0,12,0,582
1998-08-04,A,1.5,4,2,3
1998-08-04,A,1.5,5,3,3
1998-08-04,A,1.5,6,3,3
1998-08-04,A,1.5,7,5,15
1998-08-04,A,1.5,8,4,40
1998-08-04,A,1.5,9,3,84
1998-08-04,A,1.5,10,0,582
1998-08-04,A,1.5,11,0,582
1998-08-04,A,1.5,12,0,582
1998-08-04,A,2.0,4,1,2
1998-08-04,A,2.0,5,1,2
1998-08-04,A,2.0,6,1,2
1998-08-04,A,2.0,7,2,2
1998-08-04,A,2.0,8,3,3
1998-08-04,A,2.0,9,4,20
1998-08-04,A,2.0,10,3,32
1998-08-04,A,2.0,11,1,62
1998-08-04,A,2.0,12,3,75
1998-08-04,A,2.5,4,1,2
1998-08-04,A,2.5,5,1,2
1998-08-04,A,2.5,6,1,2
1998-08-04,A,2.5,7,1,2
1998-08-04,A,2.5,8,1,2
1998-08-04,A,2.5,9,1,2
1998-08-04,A,2.5,10,1,2
1998-08-04,A,2.5,11,1,6
1998-08-04,A,2.5,12,2,16
1998-08-04,A,3.0,4,1,2
1998-08-04,A,3.0,5,1,2
1998-08-04,A,3.0,6,1,2
1998-08-04,A,3.0,7,1,2
1998-08-04,A,3.0,8,1,2
1998-08-04,A,3.0,9,1,2
1998-08-04,A,3.0,10,1,2
1998-08-04,A,3.0,11,1,2
1998-08-04,A,3.0,12,1,2
1998-08-04,A,3.5,4,1,2
1998-08-04,A,3.5,5,1,2
1998-08-04,A,3.5,6,1,2
1998-08-04,A,3.5,7,1,2
1998-08-04,A,3.5,8,1,2
1998-08-04,A,3.5,9,1,2
1998-08-04,A,3.5,10,1,2
1998-08-04,A,3.5,11,1,2
1998-08-04,A,3.5,12,1,2
1998-08-04,A,4.0,4,1,2
1998-08-04,A,4.0,5,1,2
1998-08-04,A,4.0,6,1,2
1998-08-04,A,4.0,7,1,2
1998-08-04,A,4.0,8,1,2
1998-08-04,A,4.0,9,1,2
1998-08-04,A,4.0,10,1,2
1998-08-04,A,4.0,11,1,2
1998-08-04,A,4.0,12,1,2
1998-08-05,A,1.0,4,4,11
1998-08-05,A,1.0,5,7,52
1998-08-05,A,1.0,6,0,555
1998-08-05,A,1.0,7,0,555
1998-08-05,A,1.0,8,0,555
1998-08-05,A,1.0,9,0,555
1998-08-05,A,1.0,10,0,555
1998-08-05,A,1.0,11,0,555
1998-08-05,A,1.0,12,0,555
1998-08-05,A,1.5,4,2,3
1998-08-05,A,1.5,5,3,3
1998-08-05,A,1.5,6,4,4
1998-08-05,A,1.5,7,4,15
1998-08-05,A,1.5,8,4,38
1998-08-05,A,1.5,9,3,107
1998-08-05,A,1.5,10,0,555
1998-08-05,A,1.5,11,0,555
1998-08-05,A,1.5,12,0,555
1998-08-05,A,2.0,4,1,3
1998-08-05,A,2.0,5,1,3
1998-08-05,A,2.0,6,1,3
1998-08-05,A,2.0,7,2,3
1998-08-05,A,2.0,8,4,5
1998-08-05,A,2.0,9,3,21
1998-08-05,A,2.0,10,3,31
1998-08-05,A,2.0,11,1,58
1998-08-05,A,2.0,12,4,80
1998-08-05,A,2.5,4,1,2
1998-08-05,A,2.5,5,1,2
1998-08-05,A,2.5,6,1,2
1998-08-05,A,2.5,7,1,2
1998-08-05,A,2.5,8,1,3
1998-08-05,A,2.5,9,1,3
1998-08-05,A,2.5,10,1,3
1998-08-05,A,2.5,11,1,8
1998-08-05,A,2.5,12,2,22
1998-08-05,A,3.0,4,1,2
1998-08-05,A,3.0,5,1,2
1998-08-05,A,3.0,6,1,2
1998-08-05,A,3.0,7,1,2
1998-08-05,A,3.0,8,1,2
1998-08-05,A,3.0,9,1,2
1998-08-05,A,3.0,10,1,3
1998-08-05,A,3.0,11,1,3
1998-08-05,A,3.0,12,1,3
1998-08-05,A,3.5,4,1,2
1998-08-05,A,3.5,5,1,2
1998-08-05,A,3.5,6,1,2
1998-08-05,A,3.5,7,1,2
1998-08-05,A,3.5,8,1,2
1998-08-05,A,3.5,9,1,2
1998-08-05,A,3.5,10,1,2
1998-08-05,A,3.5,11,1,2
1998-08-05,A,3.5,12,1,2
1998-08-05,A,4.0,4,1,2
1998-08-05,A,4.0,5,1,2
1998-08-05,A,4.0,6,1,2
1998-08-05,A,4.0,7,1,2
1998-08-05,A,4.0,8,1,2
1998-08-05,A,4.0,9,1,2
1998-08-05,A,4.0,10,1,2
1998-08-05,A,4.0,11,1,2
1998-08-05,A,4.0,12,1,2
1998-08-06,A,1.0,4,3,10
1998-08-06,A,1.0,5,6,44
1998-08-06,A,1.0,6,0,528
1998-08-06,A,1.0,7,0,528
1998-08-06,A,1.0,8,0,528
1998-08-06,A,1.0,9,0,528
1998-08-06,A,1.0,10,0,528
1998-08-06,A,1.0,11,0,528
1998-08-06,A,1.0,12,0,528
1998-08-06,A,1.5,4,2,0
1998-08-06,A,1.5,5,1,4
1998-08-06,A,1.5,6,2,4
1998-08-06,A,1.5,7,4,15
1998-08-06,A,1.5,8,3,35
1998-08-06,A,1.5,9,3,83
1998-08-06,A,1.5,10,0,528
1998-08-06,A,1.5,11,0,528
1998-08-06,A,1.5,12,0,528
1998-08-06,A,2.0,4,2,0
1998-08-06,A,2.0,5,1,4
1998-08-06,A,2.0,6,1,4
1998-08-06,A,2.0,7,1,4
1998-08-06,A,2.0,8,2,6
1998-08-06,A,2.0,9,3,10
1998-08-06,A,2.0,10,2,32
1998-08-06,A,2.0,11,2,40
1998-08-06,A,2.0,12,3,76
1998-08-06,A,2.5,4,2,0
1998-08-06,A,2.5,5,1,4
1998-08-06,A,2.5,6,1,4
1998-08-06,A,2.5,7,1,4
1998-08-06,A,2.5,8,1,4
1998-08-06,A,2.5,9,1,4
1998-08-06,A,2.5,10,1,4
1998-08-06,A,2.5,11,1,4
1998-08-06,A,2.5,12,1,24
1998-08-06,A,3.0,4,1,0
1998-08-06,A,3.0,5,1,0
1998-08-06,A,3.0,6,1,2
1998-08-06,A,3.0,7,1,2
1998-08-06,A,3.0,8,1,2
1998-08-06,A,3.0,9,1,2
1998-08-06,A,3.0,10,1,2
1998-08-06,A,3.0,11,1,4
1998-08-06,A,3.0,12,1,4
1998-08-06,A,3.5,4,1,0
1998-08-06,A,3.5,5,1,0
1998-08-06,A,3.5,6,1,0
1998-08-06,A,3.5,7,1,1
1998-08-06,A,3.5,8,1,1
1998-08-06,A,3.5,9,1,1
1998-08-06,A,3.5,10,1,1
1998-08-06,A,3.5,11,1,1
1998-08-06,A,3.5,12,1,1
1998-08-06,A,4.0,4,1,0
1998-08-06,A,4.0,5,1,0
1998-08-06,A,4.0,6,1,0
1998-08-06,A,4.0,7,1,0
1998-08-06,A,4.0,8,1,0
1998-08-06,A,4.0,9,1,0
1998-08-06,A,4.0,10,1,0
1998-08-06,A,4.0,11,1,0
1998-08-06,A,4.0,12,1,0
1998-08-07,A,1.0,4,5,15
1998-08-07,A,1.0,5,8,45
1998-08-07,A,1.0,6,0,453
1998-08-07,A,1.0,7,0,453
1998-08-07,A,1.0,8,0,453
1998-08-07,A,1.0,9,0,453
1998-08-07,A,1.0,10,0,453
1998-08-07,A,1.0,11,0,453
1998-08-07,A,1.0,12,0,453
1998-08-07,A,1.5,4,4,1
1998-08-07,A,1.5,5,3,6
1998-08-07,A,1.5,6,3,10
1998-08-07,A,1.5,7,5,21
1998-08-07,A,1.5,8,5,47
1998-08-07,A,1.5,9,6,80
1998-08-07,A,1.5,10,0,453
1998-08-07,A,1.5,11,0,453
1998-08-07,A,1.5,12,0,453
1998-08-07,A,2.0,4,4,1
1998-08-07,A,2.0,5,3,5
1998-08-07,A,2.0,6,3,6
1998-08-07,A,2.0,7,3,7
1998-08-07,A,2.0,8,3,11
1998-08-07,A,2.0,9,4,14
1998-08-07,A,2.0,10,4,31
1998-08-07,A,2.0,11,5,41
1998-08-07,A,2.0,12,4,78
1998-08-07,A,2.5,4,4,0
1998-08-07,A,2.5,5,3,4
1998-08-07,A,2.5,6,3,4
1998-08-07,A,2.5,7,3,4
1998-08-07,A,2.5,8,3,4
1998-08-07,A,2.5,9,3,4
1998-08-07,A,2.5,10,3,5
1998-08-07,A,2.5,11,3,6
1998-08-07,A,2.5,12,3,18
1998-08-07,A,3.0,4,3,0
1998-08-07,A,3.0,5,3,0
1998-08-07,A,3.0,6,3,2
1998-08-07,A,3.0,7,3,2
1998-08-07,A,3.0,8,3,2
1998-08-07,A,3.0,9,3,2
1998-08-07,A,3.0,10,3,2
1998-08-07,A,3.0,11,3,2
1998-08-07,A,3.0,12,3,4
1998-08-07,A,3.5,4,3,0
1998-08-07,A,3.5,5,3,0
1998-08-07,A,3.5,6,3,0
1998-08-07,A,3.5,7,3,1
1998-08-07,A,3.5,8,3,1
1998-08-07,A,3.5,9,3,1
1998-08-07,A,3.5,10,3,1
1998-08-07,A,3.5,11,3,1
1998-08-07,A,3.5,12,3,1
1998-08-07,A,4.0,4,3,0
1998-08-07,A,4.0,5,3,0
1998-08-07,A,4.0,6,3,0
1998-08-07,A,4.0,7,3,0
1998-08-07,A,4.0,8,3,0
1998-08-07,A,4.0,9,3,0
1998-08-07,A,4.0,10,3,0
1998-08-07,A,4.0,11,3,0
1998-08-07,A,4.0,12,3,0
1998-08-08,A,1.0,4,4,13
1998-08-08,A,1.0,5,6,45
1998-08-08,A,1.0,6,0,428
1998-08-08,A,1.0,7,0,428
1998-08-08,A,1.0,8,0,428
1998-08-08,A,1.0,9,0,428
1998-08-08,A,1.0,10,0,428
1998-08-08,A,1.0,11,0,428
1998-08-08,A,1.0,12,0,428
1998-08-08,A,1.5,4,2,4
1998-08-08,A,1.5,5,2,8
1998-08-08,A,1.5,6,3,10
1998-08-08,A,1.5,7,3,22
1998-08-08,A,1.5,8,3,34
1998-08-08,A,1.5,9,5,69
1998-08-08,A,1.5,10,0,428
1998-08-08,A,1.5,11,0,428
1998-08-08,A,1.5,12,0,428
1998-08-08,A,2.0,4,2,4
1998-08-08,A,2.0,5,2,4
1998-08-08,A,2.0,6,2,6
1998-08-08,A,2.0,7,2,7
1998-08-08,A,2.0,8,2,10
1998-08-08,A,2.0,9,3,13
1998-08-08,A,2.0,10,3,23
1998-08-08,A,2.0,11,4,31
1998-08-08,A,2.0,12,3,64
1998-08-08,A,2.5,4,2,4
1998-08-08,A,2.5,5,2,4
1998-08-08,A,2.5,6,2,4
1998-08-08,A,2.5,7,2,5
1998-08-08,A,2.5,8,2,5
1998-08-08,A,2.5,9,2,5
1998-08-08,A,2.5,10,2,6
1998-08-08,A,2.5,11,2,8
1998-08-08,A,2.5,12,2,12
1998-08-08,A,3.0,4,3,0
1998-08-08,A,3.0,5,2,4
1998-08-08,A,3.0,6,2,4
1998-08-08,A,3.0,7,2,4
1998-08-08,A,3.0,8,2,4
1998-08-08,A,3.0,9,2,4
1998-08-08,A,3.0,10,2,4
1998-08-08,A,3.0,11,2,5
1998-08-08,A,3.0,12,2,5
1998-08-08,A,3.5,4,3,0
1998-08-08,A,3.5,5,2,4
1998-08-08,A,3.5,6,2,4
1998-08-08,A,3.5,7,2,4
1998-08-08,A,3.5,8,2,4
1998-08-08,A,3.5,9,2,4
1998-08-08,A,3.5,10,2,4
1998-08-08,A,3.5,11,2,4
1998-08-08,A,3.5,12,2,4
1998-08-08,A,4.0,4,3,0
1998-08-08,A,4.0,5,2,4
1998-08-08,A,4.0,6,2,4
1998-08-08,A,4.0,7,2,4
1998-08-08,A,4.0,8,2,4
1998-08-08,A,4.0,9,2,4
1998-08-08,A,4.0,10,2,4
1998-08-08,A,4.0,11,2,4
1998-08-08,A,4.0,12,2,4
1998-08-09,A,1.0,4,4,9
1998-08-09,A,1.0,5,10,37
1998-08-09,A,1.0,6,0,434
1998-08-09,A,1.0,7,0,434
1998-08-09,A,1.0,8,0,434
1998-08-09,A,1.0,9,0,434
1998-08-09,A,1.0,10,0,434
1998-08-09,A,1.0,11,0,434
1998-08-09,A,1.0,12,0,434
1998-08-09,A,1.5,4,2,4
1998-08-09,A,1.5,5,2,5
1998-08-09,A,1.5,6,2,8
1998-08-09,A,1.5,7,2,16
1998-08-09,A,1.5,8,2,34
1998-08-09,A,1.5,9,7,67
1998-08-09,A,1.5,10,0,434
1998-08-09,A,1.5,11,0,434
1998-08-09,A,1.5,12,0,434
1998-08-09,A,2.0,4,2,4
1998-08-09,A,2.0,5,2,4
1998-08-09,A,2.0,6,2,4
1998-08-09,A,2.0,7,2,5
1998-08-09,A,2.0,8,2,9
1998-08-09,A,2.0,9,2,13
1998-08-09,A,2.0,10,2,17
1998-08-09,A,2.0,11,3,31
1998-08-09,A,2.0,12,4,69
1998-08-09,A,2.5,4,2,4
1998-08-09,A,2.5,5,2,4
1998-08-09,A,2.5,6,2,4
1998-08-09,A,2.5,7,2,4
1998-08-09,A,2.5,8,2,4
1998-08-09,A,2.5,9,2,4
1998-08-09,A,2.5,10,2,6
1998-08-09,A,2.5,11,2,8
1998-08-09,A,2.5,12,2,10
1998-08-09,A,3.0,4,3,0
1998-08-09,A,3.0,5,2,4
1998-08-09,A,3.0,6,2,4
1998-08-09,A,3.0,7,2,4
1998-08-09,A,3.0,8,2,4
1998-08-09,A,3.0,9,2,4
1998-08-09,A,3.0,10,2,4
1998-08-09,A,3.0,11,2,4
1998-08-09,A,3.0,12,2,4
1998-08-09,A,3.5,4,3,0
1998-08-09,A,3.5,5,2,4
1998-08-09,A,3.5,6,2,4
1998-08-09,A,3.5,7,2,4
1998-08-09,A,3.5,8,2,4
1998-08-09,A,3.5,9,2,4
1998-08-09,A,3.5,10,2,4
1998-08-09,A,3.5,11,2,4
1998-08-09,A,3.5,12,2,4
1998-08-09,A,4.0,4,3,0
1998-08-09,A,4.0,5,2,4
1998-08-09,A,4.0,6,2,4
1998-08-09,A,4.0,7,2,4
1998-08-09,A,4.0,8,2,4
1998-08-09,A,4.0,9,2,4
1998-08-09,A,4.0,10,2,4
1998-08-09,A,4.0,11,2,4
1998-08-09,A,4.0,12,2,4
1998-08-10,A,1.0,4,4,13
1998-08-10,A,1.0,5,13,38
1998-08-10,A,1.0,6,0,444
1998-08-10,A,1.0,7,0,444
1998-08-10,A,1.0,8,0,444
1998-08-10,A,1.0,9,0,444
1998-08-10,A,1.0,10,0,444
1998-08-10,A,1.0,11,0,444
1998-08-10,A,1.0,12,0,444
1998-08-10,A,1.5,4,2,9
1998-08-10,A,1.5,5,2,10
1998-08-10,A,1.5,6,2,14
1998-08-10,A,1.5,7,2,18
1998-08-10,A,1.5,8,4,36
1998-08-10,A,1.5,9,6,75
1998-08-10,A,1.5,10,0,444
1998-08-10,A,1.5,11,0,444
1998-08-10,A,1.5,12,0,444
1998-08-10,A,2.0,4,2,4
1998-08-10,A,2.0,5,2,4
1998-08-10,A,2.0,6,2,5
1998-08-10,A,2.0,7,2,8
1998-08-10,A,2.0,8,2,10
1998-08-10,A,2.0,9,2,16
1998-08-10,A,2.0,10,2,20
1998-08-10,A,2.0,11,3,33
1998-08-10,A,2.0,12,5,59
1998-08-10,A,2.5,4,2,3
1998-08-10,A,2.5,5,2,3
1998-08-10,A,2.5,6,2,4
1998-08-10,A,2.5,7,2,4
1998-08-10,A,2.5,8,2,4
1998-08-10,A,2.5,9,2,5
1998-08-10,A,2.5,10,2,6
1998-08-10,A,2.5,11,2,7
1998-08-10,A,2.5,12,2,8
1998-08-10,A,3.0,4,2,3
1998-08-10,A,3.0,5,2,3
1998-08-10,A,3.0,6,2,3
1998-08-10,A,3.0,7,2,3
1998-08-10,A,3.0,8,2,3
1998-08-10,A,3.0,9,2,3
1998-08-10,A,3.0,10,2,4
1998-08-10,A,3.0,11,2,4
1998-08-10,A,3.0,12,2,4
1998-08-10,A,3.5,4,2,3
1998-08-10,A,3.5,5,2,3
1998-08-10,A,3.5,6,2,3
1998-08-10,A,3.5,7,2,3
1998-08-10,A,3.5,8,2,3
1998-08-10,A,3.5,9,2,3
1998-08-10,A,3.5,10,2,3
1998-08-10,A,3.5,11,2,3
1998-08-10,A,3.5,12,2,3
1998-08-10,A,4.0,4,2,3
1998-08-10,A,4.0,5,2,3
1998-08-10,A,4.0,6,2,3
1998-08-10,A,4.0,7,2,3
1998-08-10,A,4.0,8,2,3
1998-08-10,A,4.0,9,2,3
1998-08-10,A,4.0,10,2,3
1998-08-10,A,4.0,11,2,3
1998-08-10,A,4.0,12,2,3
1998-08-11,A,1.0,4,5,13
1998-08-11,A,1.0,5,12,48
1998-08-11,A,1.0,6,0,412
1998-08-11,A,1.0,7,0,412
1998-08-11,A,1.0,8,0,412
1998-08-11,A,1.0,9,0,412
1998-08-11,A,1.0,10,0,412
1998-08-11,A,1.0,11,0,412
1998-08-11,A,1.0,12,0,412
1998-08-11,A,1.5,4,3,6
1998-08-11,A,1.5,5,4,8
1998-08-11,A,1.5,6,4,9
1998-08-11,A,1.5,7,4,20
1998-08-11,A,1.5,8,5,42
1998-08-11,A,1.5,9,6,79
1998-08-11,A,1.5,10,0,412
1998-08-11,A,1.5,11,0,412
1998-08-11,A,1.5,12,0,412
1998-08-11,A,2.0,4,2,0
1998-08-11,A,2.0,5,2,2
1998-08-11,A,2.0,6,3,3
1998-08-11,A,2.0,7,3,5
1998-08-11,A,2.0,8,3,9
1998-08-11,A,2.0,9,3,17
1998-08-11,A,2.0,10,4,22
1998-08-11,A,2.0,11,4,43
1998-08-11,A,2.0,12,4,98
1998-08-11,A,2.5,4,2,0
1998-08-11,A,2.5,5,2,0
1998-08-11,A,2.5,6,2,0
1998-08-11,A,2.5,7,2,1
1998-08-11,A,2.5,8,2,1
1998-08-11,A,2.5,9,2,1
1998-08-11,A,2.5,10,2,1
1998-08-11,A,2.5,11,3,3
1998-08-11,A,2.5,12,3,6
1998-08-11,A,3.0,4,2,0
1998-08-11,A,3.0,5,2,0
1998-08-11,A,3.0,6,2,0
1998-08-11,A,3.0,7,2,0
1998-08-11,A,3.0,8,2,0
1998-08-11,A,3.0,9,2,0
1998-08-11,A,3.0,10,2,0
1998-08-11,A,3.0,11,2,1
1998-08-11,A,3.0,12,2,1
1998-08-11,A,3.5,4,2,0
1998-08-11,A,3.5,5,2,0
1998-08-11,A,3.5,6,2,0
1998-08-11,A,3.5,7,2,0
1998-08-11,A,3.5,8,2,0
1998-08-11,A,3.5,9,2,0
1998-08-11,A,3.5,10,2,0
1998-08-11,A,3.5,11,2,0
1998-08-11,A,3.5,12,2,0
1998-08-11,A,4.0,4,2,0
1998-08-11,A,4.0,5,2,0
1998-08-11,A,4.0,6,2,0
1998-08-11,A,4.0,7,2,0
1998-08-11,A,4.0,8,2,0
1998-08-11,A,4.0,9,2,0
1998-08-11,A,4.0,10,2,0
1998-08-11,A,4.0,11,2,0
1998-08-11,A,4.0,12,2,0
1999-08-18,A,1.0,4,9,17
1999-08-18,A,1.0,5,13,67
1999-08-18,A,1.0,6,0,426
1999-08-18,A,1.0,7,0,426
1999-08-18,A,1.0,8,0,426
1999-08-18,A,1.0,9,0,426
1999-08-18,A,1.0,10,0,426
1999-08-18,A,1.0,11,0,426
1999-08-18,A,1.0,12,0,426
1999-08-18,A,1.5,4,4,5
1999-08-18,A,1.5,5,5,6
1999-08-18,A,1.5,6,6,13
1999-08-18,A,1.5,7,6,34
1999-08-18,A,1.5,8,7,56
1999-08-18,A,1.5,9,5,118
1999-08-18,A,1.5,10,0,426
1999-08-18,A,1.5,11,0,426
1999-08-18,A,1.5,12,0,426
1999-08-18,A,2.0,4,4,5
1999-08-18,A,2.0,5,4,5
1999-08-18,A,2.0,6,4,6
1999-08-18,A,2.0,7,6,12
1999-08-18,A,2.0,8,5,19
1999-08-18,A,2.0,9,5,22
1999-08-18,A,2.0,10,4,58
1999-08-18,A,2.0,11,4,81
1999-08-18,A,2.0,12,5,103
1999-08-18,A,2.5,4,4,5
1999-08-18,A,2.5,5,4,5
1999-08-18,A,2.5,6,4,5
1999-08-18,A,2.5,7,4,5
1999-08-18,A,2.5,8,4,5
1999-08-18,A,2.5,9,4,6
1999-08-18,A,2.5,10,3,15
1999-08-18,A,2.5,11,4,15
1999-08-18,A,2.5,12,4,15
1999-08-18,A,3.0,4,4,4
1999-08-18,A,3.0,5,4,4
1999-08-18,A,3.0,6,4,4
1999-08-18,A,3.0,7,4,4
1999-08-18,A,3.0,8,4,4
1999-08-18,A,3.0,9,4,4
1999-08-18,A,3.0,10,3,13
1999-08-18,A,3.0,11,3,14
1999-08-18,A,3.0,12,3,14
1999-08-18,A,3.5,4,4,4
1999-08-18,A,3.5,5,4,4
1999-08-18,A,3.5,6,4,4
1999-08-18,A,3.5,7,4,4
1999-08-18,A,3.5,8,4,4
1999-08-18,A,3.5,9,4,4
1999-08-18,A,3.5,10,3,13
1999-08-18,A,3.5,11,3,13
1999-08-18,A,3.5,12,3,13
1999-08-18,A,4.0,4,3,3
1999-08-18,A,4.0,5,3,3
1999-08-18,A,4.0,6,3,3
1999-08-18,A,4.0,7,3,3
1999-08-18,A,4.0,8,3,3
1999-08-18,A,4.0,9,4,3
1999-08-18,A,4.0,10,3,11
1999-08-18,A,4.0,11,3,11
1999-08-18,A,4.0,12,3,11
1999-08-19,A,1.0,4,6,12
1999-08-19,A,1.0,5,11,43
1999-08-19,A,1.0,6,0,500
1999-08-19,A,1.0,7,0,500
1999-08-19,A,1.0,8,0,500
1999-08-19,A,1.0,9,0,500
1999-08-19,A,1.0,10,0,500
1999-08-19,A,1.0,11,0,500
1999-08-19,A,1.0,12,0,500
1999-08-19,A,1.5,4,5,3
1999-08-19,A,1.5,5,5,3
1999-08-19,A,1.5,6,6,8
1999-08-19,A,1.5,7,6,17
1999-08-19,A,1.5,8,7,30
1999-08-19,A,1.5,9,4,91
1999-08-19,A,1.5,10,0,500
